-0.3083781975073003, 0.16, 25725.662, 65424.79999999999, 0.01, 3.8397761435728, 0.0, 16527.743999999984, 36060.399999999994, 2.82, -0.12509728678339432, 0.0, 254.87999999999997, 410.0, 11.42, -1.6769980576696613, 0.21, 8403.1, 16660, 0.53
-0.6191269946896591, 0.21, 20019.427999999985, 55616.2, 0.01, 3.732228656142199, 0.0, 20420.360000000004, 39676.4, 2.9, 0.49307349206795925, 0.0, 282.0460000000002, 469.0, 10.89, 1.245561573892358, 0.12, 9381.45, 18700, 0.45
-0.14598528389952628, 0.15, 25371.84200000001, 61684.2, 0.01, 3.758847644787923, 0.01, 14690.084000000008, 34682.799999999996, 2.83, 0.37992154843888976, 0.0, 271.812, 466.4, 11.26, 1.9289906635573744, 0.09, 9616.9, 19210, 0.3
-0.10439779903892936, 0.15, 26218.233999999993, 66197.4, 0.01, 3.760373733295211, 0.01, 16497.940000000002, 34069.19999999999, 2.88, -0.04322483203038761, 0.0, 258.394, 400.59999999999997, 11.66, 1.8666472566160812, 0.04, 21461.84, 46391.0, 0.31
-0.5142893156500576, 0.18, 22486.197999999997, 57725.39999999996, 0.01, 3.286248980844165, 0.03, 15352.594, 33232.999999999985, 2.8, -0.22420557520080175, 0.0, 275.30799999999994, 526.0, 10.84, -1.9492494391918516, 0.23, 10415.59, 21045.0, 0.3
-0.0961736573619908, 0.19, 21707.006, 56284.60000000003, 0.01, 3.866877352513796, 0.0, 16554.255999999998, 34637.99999999999, 2.84, 0.5832213825119744, 0.0, 269.492, 491.59999999999997, 11.16, 0.5937796985349508, 0.07, 13958.49, 31401.0, 0.31
-0.42778551030300266, 0.17, 24358.34600000001, 60142.20000000001, 0.01, 3.7241606499681943, 0.0, 14017.431999999993, 32160.4, 3.07, 0.06758243703437036, 0.0, 271.67000000000024, 476.79999999999995, 11.28, 0.25279664756542636, 0.17, 15218.18, 30924.0, 0.31
0.07531186139413532, 0.15, 28041.562000000005, 68077.8, 0.01, 3.7444207451185685, 0.01, 14818.900000000018, 32295.6, 2.86, 0.35636996449845315, 0.0, 262.8000000000001, 443.8, 11.27, 1.2877934671122782, 0.11, 16147.66, 32590.0, 0.3
-1.505169533428375, 0.2, 24020.316000000006, 62173.200000000004, 0.01, 3.2481703745983066, 0.01, 15064.316000000013, 36586.8, 2.75, -0.726154744265603, 0.0, 276.3380000000001, 470.99999999999994, 10.36, 1.7310136474528344, 0.01, 16505.16, 34371.0, 0.31
-1.3585301839721322, 0.25, 18941.117999999988, 53304.79999999996, 0.01, 3.6608184329758986, 0.0, 15851.991999999993, 33613.999999999985, 2.77, 0.09330328695176549, 0.0, 280.4679999999999, 403.79999999999995, 10.59, 2.0443337490381075, 0.0, 19654.61, 40102.0, 0.32
-2.034656775350632, 0.3, 16128.677999999998, 49210.40000000002, 0.01, 3.4765298584065607, 0.0, 19221.256000000005, 38038.79999999998, 2.71, -0.18737569900131146, 0.0, 274.196, 502.4, 10.1, 0.2452161697782696, 0.06, 17990.32, 38028.0, 0.31
-0.31408660326225285, 0.18, 21579.84399999999, 56615.799999999974, 0.01, 3.8332049213360704, 0.0, 15888.576, 33625.999999999985, 2.82, 0.4149099919707508, 0.0, 262.5400000000001, 422.79999999999995, 11.11, -2.32232061825797, 0.4, 10809.65, 20437.0, 0.28
-1.1638348917193697, 0.24, 19738.512000000013, 53161.80000000002, 0.01, 3.6262895288371606, 0.0, 16664.095999999998, 37366.0, 2.78, -0.25698161057131624, 0.0, 278.9600000000001, 458.4, 10.58, 1.4098563692088402, 0.11, 10651.59, 21287.0, 0.3
-1.0350286477757282, 0.25, 19022.956000000006, 53989.8, 0.01, 3.480400573790852, 0.02, 14396.456000000013, 33635.0, 2.79, -0.020677016727409098, 0.0, 273.8720000000001, 411.2, 10.97, 1.5075884990622208, 0.12, 12343.43, 24668.0, 0.29
