-2.2484932194367127, 0.32, 7004.0, 14450, 3.1
1.8304710944986962, 0.07, 9749.5, 19635, 0.55
-2.3552175976233793, 0.27, 7992.005999999997, 15789.6, 0.53
-1.757447224952898, 0.26, 9034.024, 18631.0, 0.53
-1.7675740146760532, 0.26, 10053.657999999998, 20951.0, 0.53
-0.23936301749999106, 0.13, 11447.121999999996, 23110.4, 0.54
-2.324205338085694, 0.33, 12406.990000000002, 25710.6, 0.52
0.5158654965070298, 0.13, 17166.339999999993, 36480.4, 0.54
1.1917291664086387, 0.08, 16606.764000000003, 33143.0, 0.55
0.7904270639282523, 0.1, 16935.064000000002, 33274.0, 0.56
1.0871879324967226, 0.09, 15195.009999999995, 31517.4, 0.55
1.8739119207457586, 0.01, 14780.820000000002, 30395.0, 0.55
-1.647368700351309, 0.29, 13795.80000000001, 27837.8, 0.52
-0.07086342672554904, 0.22, 9274.52, 19329, 0.53
0.3551912931926822, 0.19, 8993.85, 17085, 0.5
1.0096077513515598, 0.14, 10212.84, 20592.0, 0.51
0.6608521983121284, 0.17, 9659.4, 17510, 0.5
1.9681686459523708, 0.06, 9852.35, 19805, 0.53
1.5590202189124147, 0.09, 9304.95, 19210, 0.53
0.9996822703425421, 0.14, 9642.82399999999, 20183.6, 0.52
1.8831758999865746, 0.1, 9911.009999999993, 19287.6, 0.53
1.2742670449613436, 0.15, 11638.52, 21263, 0.5
1.524633193307511, 0.11, 11287.96, 22625, 0.52
1.8181708609604814, 0.08, 10405.948, 20612.4, 0.54
1.0956397583702624, 0.12, 9066.95, 18700, 0.52
1.1254854693424754, 0.1, 11631.06, 22423, 0.54
2.021006705171216, 0.07, 9941.6, 19635, 0.53
0.39213824177746076, 0.19, 8973.45, 17085, 0.52
-0.6416388803892016, 0.23, 14399.386, 29357.4, 0.53
2.475139469655465, 0.06, 9752.9, 19805, 0.53
1.9611386302311564, 0.09, 11942.12, 22922, 0.53
1.7230694979512027, 0.08, 11390.33, 23326, 0.53
1.0342800083251797, 0.13, 9539.55, 18360, 0.52
0.7756247885296311, 0.17, 9534.45, 17510, 0.5
1.727571974042971, 0.09, 11991.11, 24218.0, 0.54
1.666595898133288, 0.12, 10071.94, 21452, 0.53
1.8808140584915696, 0.09, 9920.35, 19210, 0.52
1.8524806044581306, 0.08, 10308.594, 20698.8, 0.52
1.073844281573039, 0.14, 10972.86, 21625, 0.52
1.339469962798691, 0.09, 10558.74, 20378.0, 0.53
0.43124045716594417, 0.19, 9198.32799999999, 17846.6, 0.5
0.9834197871664364, 0.11, 9582.9, 18785, 0.51
1.9850440484033345, 0.06, 11781.43, 23709, 0.53
1.324668642261638, 0.13, 9492.17, 19950.0, 0.52
-0.15468329278349097, 0.17, 8758.4, 17510, 0.5
1.721016002286185, 0.11, 13522.14, 26945, 0.51
2.017153775102057, 0.08, 10344.37, 20618.0, 0.53
1.9433736992083184, 0.11, 9202.95, 18785, 0.52
1.3416535514158427, 0.12, 9332.15, 18700, 0.52
1.2482826122579203, 0.13, 8974.3, 18360, 0.51
1.964018518506958, 0.07, 10166.73, 21555, 0.53
1.955166493923114, 0.09, 9472.4, 19210, 0.53
0.990658205249234, 0.15, 8990.45, 17935, 0.52
1.0929943390109265, 0.11, 9512.35, 18785, 0.52
0.8979883806144804, 0.1, 9760.55, 18955, 0.52
1.9783848166973472, 0.08, 9637.3, 19550, 0.53
1.4583415349410738, 0.12, 9519.15, 18700, 0.51
2.3619120661801243, 0.04, 10248.45, 20400, 0.54
1.6530020054015042, 0.11, 9265.0, 18785, 0.52
2.1305389549981886, 0.04, 9943.3, 20400, 0.54
1.3534143111517534, 0.1, 11725.93, 22491.0, 0.54
-1.0573563174985285, 0.22, 11089.854, 21797.4, 0.53
-0.44061434393866067, 0.21, 9646.22, 19833.0, 0.52
-1.8998944505823758, 0.28, 7727.2139999999945, 15296.6, 0.53
1.4180287247329024, 0.08, 11171.38, 23018, 0.53
2.359802774863958, 0.05, 10156.65, 20060, 0.54
-0.08798289535750697, 0.16, 11380.48, 21114, 0.52
0.5311917785510929, 0.15, 9121.35, 17935, 0.51
0.35409416260452176, 0.16, 9626.912, 19802.0, 0.52
1.6314084646084688, 0.1, 11222.26, 21475.0, 0.52
1.546043657740651, 0.1, 10466.77, 20509.0, 0.52
2.23500879600625, 0.06, 10214.154000000004, 19833.8, 0.53
0.5648784970013353, 0.17, 9536.1, 18982, 0.5
2.6662257469079207, 0.03, 11436.04, 23509.0, 0.55
2.1947405381531, 0.05, 10523.59, 21014.0, 0.54
2.430322241252758, 0.06, 10039.35, 19805, 0.53
2.5181302387793125, 0.06, 11302.59, 22529.0, 0.54
2.052919937660449, 0.1, 9732.794, 20094.2, 0.52
1.597462282117802, 0.1, 9848.1, 18955, 0.53
1.0729543615474617, 0.12, 9953.29, 21052.0, 0.51
1.835299995458721, 0.09, 11358.72, 22882, 0.52
1.798183694136521, 0.09, 12279.024, 24702.4, 0.53
1.5776506386078535, 0.12, 9842.15, 18700, 0.52
0.6485489690263236, 0.19, 9353.4, 17085, 0.5
